RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
BRFSS~2020~2020~17~Q31~TCC02~AGE~OVERALL,2020,2020,IL,Illinois,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,50.4,50.4,,,37.9,62.8,Age Group,Overall,,,POINT (-88.99771017799969 40.48501028300046),C06,TCC02,Q31,17,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2020~2020~16~Q31~TCC02~AGE~RACE,2020,2020,ID,Idaho,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,POINT (-114.3637300419997 43.682630005000476),C06,TCC02,Q31,16,AGE,AGE_OVERALL,RACE,ASN
BRFSS~2020~2020~26~Q31~TCC02~AGE~SEX,2020,2020,MI,Michigan,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,43.5,43.5,,,28.5,59.8,Age Group,Overall,Sex,Female,POINT (-84.71439026999968 44.6613195430005),C06,TCC02,Q31,26,AGE,AGE_OVERALL,SEX,FEMALE
BRFSS~2020~2020~23~Q31~TCC02~AGE~RACE,2020,2020,ME,Maine,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Hispanic,POINT (-68.98503133599962 45.254228894000505),C06,TCC02,Q31,23,AGE,AGE_OVERALL,RACE,HIS
BRFSS~2020~2020~16~Q31~TCC02~AGE~RACE,2020,2020,ID,Idaho,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-114.3637300419997 43.682630005000476),C06,TCC02,Q31,16,AGE,65PLUS,RACE,NAA
BRFSS~2020~2020~9002~Q31~TCC02~AGE~RACE,2020,2020,MDW,Midwest,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,48.6,48.6,&,Regional estimates may not represent all states in the region,26.1,71.6,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,C06,TCC02,Q31,9002,AGE,5064,RACE,BLK
BRFSS~2020~2020~23~Q31~TCC02~AGE~OVERALL,2020,2020,ME,Maine,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,31.0,31.0,,,22.7,40.7,Age Group,50-64 years,,,POINT (-68.98503133599962 45.254228894000505),C06,TCC02,Q31,23,AGE,5064,OVERALL,OVERALL
BRFSS~2020~2020~21~Q31~TCC02~AGE~OVERALL,2020,2020,KY,Kentucky,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,42.3,42.3,,,34.4,50.5,Age Group,Overall,,,POINT (-84.77497104799966 37.645970271000465),C06,TCC02,Q31,21,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2020~2020~9002~Q31~TCC02~AGE~SEX,2020,2020,MDW,Midwest,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,20.7,20.7,&,Regional estimates may not represent all states in the region,13.3,31.0,Age Group,65 years or older,Sex,Male,,C06,TCC02,Q31,9002,AGE,65PLUS,SEX,MALE
BRFSS~2020~2020~15~Q31~TCC02~AGE~RACE,2020,2020,HI,Hawaii,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,32.0,32.0,,,19.0,48.7,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-157.85774940299973 21.304850435000446),C06,TCC02,Q31,15,AGE,65PLUS,RACE,ASN
BRFSS~2020~2020~17~Q31~TCC02~AGE~RACE,2020,2020,IL,Illinois,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,POINT (-88.99771017799969 40.48501028300046),C06,TCC02,Q31,17,AGE,65PLUS,RACE,HIS
BRFSS~2020~2020~16~Q31~TCC02~AGE~RACE,2020,2020,ID,Idaho,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-114.3637300419997 43.682630005000476),C06,TCC02,Q31,16,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2020~2020~26~Q31~TCC02~AGE~RACE,2020,2020,MI,Michigan,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),C06,TCC02,Q31,26,AGE,5064,RACE,WHT
BRFSS~2020~2020~23~Q31~TCC02~AGE~RACE,2020,2020,ME,Maine,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,POINT (-68.98503133599962 45.254228894000505),C06,TCC02,Q31,23,AGE,AGE_OVERALL,RACE,ASN
BRFSS~2020~2020~23~Q31~TCC02~AGE~RACE,2020,2020,ME,Maine,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-68.98503133599962 45.254228894000505),C06,TCC02,Q31,23,AGE,65PLUS,RACE,NAA
BRFSS~2020~2020~9003~Q31~TCC02~AGE~RACE,2020,2020,SOU,South,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,38.2,38.2,&,Regional estimates may not represent all states in the region,15.0,68.5,Age Group,50-64 years,Race/Ethnicity,Hispanic,,C06,TCC02,Q31,9003,AGE,5064,RACE,HIS
BRFSS~2020~2020~33~Q31~TCC02~AGE~RACE,2020,2020,NH,New Hampshire,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-71.50036091999965 43.65595011300047),C06,TCC02,Q31,33,AGE,5064,RACE,NAA
BRFSS~2020~2020~37~Q31~TCC02~AGE~SEX,2020,2020,NC,North Carolina,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,50.2,50.2,,,31.9,68.4,Age Group,65 years or older,Sex,Female,POINT (-79.15925046299964 35.466220975000454),C06,TCC02,Q31,37,AGE,65PLUS,SEX,FEMALE
BRFSS~2020~2020~32~Q31~TCC02~AGE~SEX,2020,2020,NV,Nevada,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Sex,Male,POINT (-117.07184056399967 39.493240390000494),C06,TCC02,Q31,32,AGE,5064,SEX,MALE
BRFSS~2020~2020~9001~Q31~TCC02~AGE~RACE,2020,2020,NRE,Northeast,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,29.5,29.5,&,Regional estimates may not represent all states in the region,19.3,42.1,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,C06,TCC02,Q31,9001,AGE,5064,RACE,WHT
BRFSS~2020~2020~9003~Q31~TCC02~AGE~RACE,2020,2020,SOU,South,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,100.0,100.0,&,Regional estimates may not represent all states in the region,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,C06,TCC02,Q31,9003,AGE,5064,RACE,ASN
BRFSS~2020~2020~36~Q31~TCC02~AGE~RACE,2020,2020,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Hispanic,POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,AGE_OVERALL,RACE,HIS
BRFSS~2020~2020~32~Q31~TCC02~AGE~RACE,2020,2020,NV,Nevada,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Hispanic,POINT (-117.07184056399967 39.493240390000494),C06,TCC02,Q31,32,AGE,AGE_OVERALL,RACE,HIS
BRFSS~2020~2020~72~Q31~TCC02~AGE~OVERALL,2020,2020,PR,Puerto Rico,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,56.6,56.6,,,44.1,68.3,Age Group,50-64 years,,,POINT (-66.590149 18.220833),C06,TCC02,Q31,72,AGE,5064,OVERALL,OVERALL
BRFSS~2020~2020~9003~Q31~TCC02~AGE~SEX,2020,2020,SOU,South,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,33.1,33.1,&,Regional estimates may not represent all states in the region,24.2,43.3,Age Group,65 years or older,Sex,Male,,C06,TCC02,Q31,9003,AGE,65PLUS,SEX,MALE
